alt_text,brand,image_path,image_url,is_base64,link,price,title
Tênis New Speed Run Masculino Padrão Caminhada/corrida,NEW SPEED,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$172,78",Tênis New Speed Run Masculino Padrão Caminhada/corrida
Tênis Rainha Masculino Dia A Dia Estilo Comforto Original,RAINHA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$150,41",Tênis Rainha Masculino Dia A Dia Estilo Comforto Original
Tenis Corrida Masculino Olympikus Veloz,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$252,24",Tenis Corrida Masculino Olympikus Veloz
Kit Tenis Confortavel Masculino P/academia Corrida + Relógio,DM DAMANDO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$74,95",Kit Tenis Confortavel Masculino P/academia Corrida + Relógio
Tênis Corrida Duramo Speed 2 adidas,ADIDAS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$523,13",Tênis Corrida Duramo Speed 2 adidas
Tênis New Speed R Esportivo Treino Corrida Lançamento,NEW SPEED,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$179,71",Tênis New Speed R Esportivo Treino Corrida Lançamento
Tênis Corrida Confortável Caminhada Feminino Air Academia,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$50,24",Tênis Corrida Confortável Caminhada Feminino Air Academia
Tênis Fila Progress Lite Masculino Corrida - Caminhada,FILA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$273,07",Tênis Fila Progress Lite Masculino Corrida - Caminhada
Kit Tenis Masculino Academia + Relógio Digital Led + Meia,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$99,90",Kit Tenis Masculino Academia + Relógio Digital Led + Meia
Tênis Esportivo Masculino Vapor Foam Azul Escuro Skechers,SKECHERS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$419,52",Tênis Esportivo Masculino Vapor Foam Azul Escuro Skechers
Tênis Crazychaos 2000 adidas,ADIDAS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$299,99",Tênis Crazychaos 2000 adidas
Olympikus Casual Jogging 100 Sem gênero Adultos OBTN068_1-012,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,R$179,Olympikus Casual Jogging 100 Sem gênero Adultos OBTN068_1-012
Kit Completo Masculino 2 Pares Tênis Carteira Relógio E Fone,LORENZZO LOPEZ,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$139,99",Kit Completo Masculino 2 Pares Tênis Carteira Relógio E Fone
Olympikus 24/7 Lap Masculino Adultos 43769946,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$189,99",Olympikus 24/7 Lap Masculino Adultos 43769946
Tênis Masculino Meia Confortável Oferta Imperdível Novidade,ULTRAFLEX,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$56,40",Tênis Masculino Meia Confortável Oferta Imperdível Novidade
Tenis Sapatenis Masculino Ortopédico P/ Idoso Palmilha Gel,RUGGERO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$92,60",Tenis Sapatenis Masculino Ortopédico P/ Idoso Palmilha Gel
Olympikus Subverse Masculino Adultos,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$252,99",Olympikus Subverse Masculino Adultos
Tenis Esportivo Preto Confortavel Corrida Academia Caminhada,ULTRABONE,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$69,93",Tenis Esportivo Preto Confortavel Corrida Academia Caminhada
Tênis Adventure Caminhada Academia Trail Trekking Air Mesh,BAD FISH,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$209,49",Tênis Adventure Caminhada Academia Trail Trekking Air Mesh
Tênis Esportivo Masculino Jaguar Oldsen Conforto Envio Já,OLDSEN,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$78,90",Tênis Esportivo Masculino Jaguar Oldsen Conforto Envio Já
Tênis Masculino Corrida Número Especial 44-45-46-47-48,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$106,14",Tênis Masculino Corrida Número Especial 44-45-46-47-48
Tênis Masculino Casual Street Original Leve E Confortavel,RAYON,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$76,74",Tênis Masculino Casual Street Original Leve E Confortavel
Tenis Masculino Esportivo Black Confort Corrida Academia,ULTRABONE,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$91,38",Tenis Masculino Esportivo Black Confort Corrida Academia
Tênis Masculino Esportivo Caminhada Corrida Passeio Conforto,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,R$79,Tênis Masculino Esportivo Caminhada Corrida Passeio Conforto
Tênis Militar Tático Corrida Kallucci Tfm Todo Em Couro,KALLUCCI,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$219,90",Tênis Militar Tático Corrida Kallucci Tfm Todo Em Couro
Tênis Masculino Olymp Casual Esportivo Academia Promoção Hrg,OLYMP,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$95,99",Tênis Masculino Olymp Casual Esportivo Academia Promoção Hrg
Taygra Original Para Dança Confortável  Preto - Envio 24hs ,TAYGRA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$179,90",Taygra Original Para Dança Confortável  Preto - Envio 24hs 
Tênis Fila Ride 2 Masculino Corrida Casual Academia Fitness,FILA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$241,99",Tênis Fila Ride 2 Masculino Corrida Casual Academia Fitness
Tênis 33 A 43 Original Corrida Treino Macio Leve Novo Barato,NEW BALANCE,images\Tênis-33-A-43-Original-Corrida-Treino-Macio-Leve-N_9c3fa724.webp,https://http2.mlstatic.com/D_Q_NP_2X_951459-MLB83902387837_042025-E-tnis-33-a-43-original-corrida-treino-macio-leve-novo-barato.webp,False,,"R$99,99",Tênis 33 A 43 Original Corrida Treino Macio Leve Novo Barato
Tênis Asics Revelation Esportivo Corrida Original Envio Full,ASICS,images\Tênis-Asics-Revelation-Esportivo-Corrida-Original-_890a3cee.webp,https://http2.mlstatic.com/D_Q_NP_2X_656087-MLB83081442134_032025-E-tnis-asics-revelation-esportivo-corrida-original-envio-full.webp,False,,"R$99,90",Tênis Asics Revelation Esportivo Corrida Original Envio Full
Tênis Masculino Running Skechers Go Walk Preto,SKECHERS,images\Tênis-Masculino-Running-Skechers-Go-Walk-Preto_af18d7d0.webp,https://http2.mlstatic.com/D_Q_NP_2X_668455-MLB75767032106_042024-E-tnis-masculino-running-skechers-go-walk-preto.webp,False,,"R$317,87",Tênis Masculino Running Skechers Go Walk Preto
Kit 3 Tênis Masculino Academia E Corrida Super Macio,LORENZZO LOPEZ,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$148,15",Kit 3 Tênis Masculino Academia E Corrida Super Macio
Kit Com 3 Pares Tênis Masculino Casual Esportivo Confortável,LORENZZO LOPEZ,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$159,59",Kit Com 3 Pares Tênis Masculino Casual Esportivo Confortável
Tênis Academia Feminino Masculino Treino Confort Original,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$52,91",Tênis Academia Feminino Masculino Treino Confort Original
Under Armour Spawn 3 Masculino Adultos,UNDER ARMOUR,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$275,99",Under Armour Spawn 3 Masculino Adultos
Olympikus Marte Masculino Adultos,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,R$179,Olympikus Marte Masculino Adultos
Tenis Fila Efecto Masculino Caminhada Corrida Mesh Original,FILA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$215,84",Tenis Fila Efecto Masculino Caminhada Corrida Mesh Original
Tênis Puma 33 A 43 Academia Corrida Treino Envio Rápido Nov,PUMA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$99,99",Tênis Puma 33 A 43 Academia Corrida Treino Envio Rápido Nov
Tênis Puma 33 A 43 Academia Corrida Treino Macio Promoção,PUMA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$99,99",Tênis Puma 33 A 43 Academia Corrida Treino Macio Promoção
Tênis Masculino Esportivo Fluir Olympikus,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$154,99",Tênis Masculino Esportivo Fluir Olympikus
Tênis Esportivos Masculinos Corrida Leve Evoltenn Original,EVOLTENN,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$60,75",Tênis Esportivos Masculinos Corrida Leve Evoltenn Original
Tênis New Speed Esporte Masculino 100% Original Caminhada,NEW SPEED,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$177,99",Tênis New Speed Esporte Masculino 100% Original Caminhada
Mizuno Wave Falcon 4 Masculino Adultos,MIZUNO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$290,28",Mizuno Wave Falcon 4 Masculino Adultos
Tênis Olympikus Index Esportivo Masculino Academia Original,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$189,99",Tênis Olympikus Index Esportivo Masculino Academia Original
Kit 2 Pares Tênis Masculino Esportivo Confortável + Relógio,ESPORTIVO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$132,62",Kit 2 Pares Tênis Masculino Esportivo Confortável + Relógio
Tenis Masculino Academia Corrida Casual Uso Diario Laranja,REIG,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$59,25",Tenis Masculino Academia Corrida Casual Uso Diario Laranja
Tênis Charged Slight 3 Under Armour Unissex Original,UNDER ARMOUR,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$293,29",Tênis Charged Slight 3 Under Armour Unissex Original
Kit 2 Pares Tênis Masculino Para Academia Esportivo +relógio,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$133,91",Kit 2 Pares Tênis Masculino Para Academia Esportivo +relógio
Kit 3 Tênis Masculino Academia + Corrida Todo Tipo De Treino,EVOLTENN,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$170,91",Kit 3 Tênis Masculino Academia + Corrida Todo Tipo De Treino
Tênis Masculino Tamanho Especial Plus Size 43 Ao 48,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$106,14",Tênis Masculino Tamanho Especial Plus Size 43 Ao 48
Tenis Masculino Mustang Oldsen Mercado Livre Lançamento Novo,OLDSEN,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$69,90",Tenis Masculino Mustang Oldsen Mercado Livre Lançamento Novo
Kit 3 Tênis Masculino Para Academia E Caminhada Super Leve,LORENZZO LOPEZ,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$159,84",Kit 3 Tênis Masculino Para Academia E Caminhada Super Leve
Tênis Olympikus Versa Masculino Casual,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$224,29",Tênis Olympikus Versa Masculino Casual
Tênis Ascension Confortável Unissex Academia E Lazer,ASCENSION,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$69,90",Tênis Ascension Confortável Unissex Academia E Lazer
Tenis Masculino Ortopedico Corrida Caminhada Treino Academia,ASCENSION,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,R$100,Tenis Masculino Ortopedico Corrida Caminhada Treino Academia
Tênis Fila Recovery Masculino Esportivo Lançamento  Original,FILA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$335,99",Tênis Fila Recovery Masculino Esportivo Lançamento  Original
Kit Tenis Esportivo Unissex + Mochila Bag E Relogio,LIGHT,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$68,99",Kit Tenis Esportivo Unissex + Mochila Bag E Relogio
Tênis Academia Corrida 4x4 Crossfit Mvp Fitness Caminhada,MVP FITNESS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$408,07",Tênis Academia Corrida 4x4 Crossfit Mvp Fitness Caminhada
Kit 3 Tênis De Corrida Masculino Trançado Macioconfortável,EVOLTENN,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$179,01",Kit 3 Tênis De Corrida Masculino Trançado Macioconfortável
Kit 2 Tenis Masculino Esportivo Adulto Caminhada Corrida To,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,R$165,Kit 2 Tenis Masculino Esportivo Adulto Caminhada Corrida To
Tenis Masculino Para Treino Academia Corrida Wave West Boot,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$89,36",Tenis Masculino Para Treino Academia Corrida Wave West Boot
Tênis Fila Academia Corrida Masculino Padrão,FILA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$298,93",Tênis Fila Academia Corrida Masculino Padrão
Combo 3 Tênis Masculino Easy Evoltenn Feminino Amarrar Novos,EVOLTENN,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$170,91",Combo 3 Tênis Masculino Easy Evoltenn Feminino Amarrar Novos
Tênis Feminino Original Masculino Caminhada Leve Sportivo,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$53,67",Tênis Feminino Original Masculino Caminhada Leve Sportivo
Tênis De Corrida Olympikus Veloz 3 Masculino Original 38/43,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$254,91",Tênis De Corrida Olympikus Veloz 3 Masculino Original 38/43
Tenis Masculino Academia Corrida Confortavel Promoção Wavewe,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$78,97",Tenis Masculino Academia Corrida Confortavel Promoção Wavewe
Tênis Corrida Academia Caminhada Com Calce Fácil Lançamento,RYBOOL,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$76,53",Tênis Corrida Academia Caminhada Com Calce Fácil Lançamento
Tênis Running Masculino Olympikus Rua Preto,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$231,52",Tênis Running Masculino Olympikus Rua Preto
Tênis Masculino Esporte Para Academia Leve + Relógio Digital,LORENZZO LOPEZ,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$56,80",Tênis Masculino Esporte Para Academia Leve + Relógio Digital
Tênis Masculino Index 3 Olympikus,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$189,99",Tênis Masculino Index 3 Olympikus
Tênis Esportivo Masculino Designer Premium Kit Com 2 Pares,LORENZZO LOPEZ,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$109,49",Tênis Esportivo Masculino Designer Premium Kit Com 2 Pares
Tênis Fila Racer Speedzone Masculino,FILA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$539,91",Tênis Fila Racer Speedzone Masculino
Kit 2 Pares Tênis Masculino Force Casual Confortável Oferta,SW,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$135,45",Kit 2 Pares Tênis Masculino Force Casual Confortável Oferta
Tênis De Corrida Masculino Duramo Sl adidas,ADIDAS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$399,99",Tênis De Corrida Masculino Duramo Sl adidas
Sapatilha Híbrida Aquática Pesca Neoprene Trilha Bike Praia,MOSCARDINI,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,R$53,Sapatilha Híbrida Aquática Pesca Neoprene Trilha Bike Praia
Kit Masculino Esportivo Com Tênis Carteira + Relógio E Fone,LORENZZO LOPEZ,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$106,49",Kit Masculino Esportivo Com Tênis Carteira + Relógio E Fone
Tênis Olympikus Conex Esportivo Caminhada Academia Original,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$199,49",Tênis Olympikus Conex Esportivo Caminhada Academia Original
Tênis Ortopédico Esporão Palmilha De Gel Confortável Oferta,RUGGERO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$74,95",Tênis Ortopédico Esporão Palmilha De Gel Confortável Oferta
Tênis Olympikus Corrida Caminhada Macio Confortável Leve,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$239,81",Tênis Olympikus Corrida Caminhada Macio Confortável Leve
Tênis Masculino Para Academia E Caminhada Conforto + Brinde,LORENZZO LOPEZ,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$59,96",Tênis Masculino Para Academia E Caminhada Conforto + Brinde
Tênis New Balance 1080 V14 V4 M1080V14 color,NEW BALANCE,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,R$1.066,Tênis New Balance 1080 V14 V4 M1080V14 color
Tênis Under Armour Charged Great,UNDER ARMOUR,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$269,90",Tênis Under Armour Charged Great
Tênis Fila Racer Speedzone Running Masculino + Brinde,FILA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$557,07",Tênis Fila Racer Speedzone Running Masculino + Brinde
Tênis Masculino Esportivo Para Academia E Corrida Ultra Leve,LORENZZO LOPEZ,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$55,23",Tênis Masculino Esportivo Para Academia E Corrida Ultra Leve
Tênis Fila Ride 2 Masculino Corrida Casual Academia Fitness,FILA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$241,99",Tênis Fila Ride 2 Masculino Corrida Casual Academia Fitness
Tênis 33 A 43 Original Corrida Treino Macio Leve Novo Barato,NEW BALANCE,images\Tênis-33-A-43-Original-Corrida-Treino-Macio-Leve-N_9c3fa724.webp,https://http2.mlstatic.com/D_Q_NP_2X_951459-MLB83902387837_042025-E-tnis-33-a-43-original-corrida-treino-macio-leve-novo-barato.webp,False,,"R$99,99",Tênis 33 A 43 Original Corrida Treino Macio Leve Novo Barato
Tênis Asics Revelation Esportivo Corrida Original Envio Full,ASICS,images\Tênis-Asics-Revelation-Esportivo-Corrida-Original-_890a3cee.webp,https://http2.mlstatic.com/D_Q_NP_2X_656087-MLB83081442134_032025-E-tnis-asics-revelation-esportivo-corrida-original-envio-full.webp,False,,"R$99,90",Tênis Asics Revelation Esportivo Corrida Original Envio Full
Tenis Esportivo Masculino Original-treino Academia Caminhada,,images\Tenis-Esportivo-Masculino-Original-treino-Academia_02a1756e.webp,https://http2.mlstatic.com/D_Q_NP_2X_755536-MLB72182767091_102023-E-tenis-esportivo-masculino-original-treino-academia-caminhada.webp,False,,"R$55,49",Tenis Esportivo Masculino Original-treino Academia Caminhada
Tênis Olympikus Wellness 2 Masculino Conforto Avançado,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$259,90",Tênis Olympikus Wellness 2 Masculino Conforto Avançado
Olympikus Treino Estilo Masculino Adultos,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$179,99",Olympikus Treino Estilo Masculino Adultos
Kit Tênis Esportivo Masculino Promoção + Fone + Relógio,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$90,15",Kit Tênis Esportivo Masculino Promoção + Fone + Relógio
Combo 2 Pares Tênis Masculino Esportivo P Academia + Relógio,DM DAMANDO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$138,18",Combo 2 Pares Tênis Masculino Esportivo P Academia + Relógio
Tênis Masculino Olympikus Bloco,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$179,90",Tênis Masculino Olympikus Bloco
Tenis Fila Efecto Masculino Caminhada Corrida Mesh Original,FILA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$215,84",Tenis Fila Efecto Masculino Caminhada Corrida Mesh Original
Tênis Puma 33 A 43 Academia Corrida Treino Envio Rápido Nov,PUMA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$99,99",Tênis Puma 33 A 43 Academia Corrida Treino Envio Rápido Nov
Tênis Puma 33 A 43 Academia Corrida Treino Macio Promoção,PUMA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$99,99",Tênis Puma 33 A 43 Academia Corrida Treino Macio Promoção
Kit 3 Tênis Masculino Speed Academia Corrida Brinde Relógio,PROSPECT,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$177,88",Kit 3 Tênis Masculino Speed Academia Corrida Brinde Relógio
Tênis Speedcross 3 Trekking Trilha Academia Ciclismo Corrida,T-SHOES,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$161,84",Tênis Speedcross 3 Trekking Trilha Academia Ciclismo Corrida
Tênis Olympikus Marte Original Esportivo Masculino Oferta,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$164,89",Tênis Olympikus Marte Original Esportivo Masculino Oferta
Tênis Para Treino Academia Caminhada Corrida Leve 33y,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$157,42",Tênis Para Treino Academia Caminhada Corrida Leve 33y
